item_id,name,category_name,description,taxonomy_levels,search_key,images
9ed6cfca-f22c-4ac7-a1f9-b367e4256a81,Refrigerante Zero Pepsi 350ml,Bebidas,Lata 350ml,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Refrigerante Zero Pepsi 350ml Bebidas Lata 350ml BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200012_wqaujf2ixk.jpg']
4960fc93-714c-4087-bc5b-bd4eb5554d6e,Ondansetrona 8mg Medley Genérico Caixa com 10 Comprimidos,Medicamentos,Caixa 10cpr,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Ondansetrona 8mg Medley Genérico Caixa com 10 Comprimidos Medicamentos Caixa 10cpr SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202504151807_6md7q9w68e8.png']
8d5a0a95-b6ea-4fa6-b58b-0fc6ff4f6b49,Soro Fisiologico Ever Care 500ml,Primeiros Socorros,Embalagem 500ml,"['SAUDE_E_BEM_ESTAR', 'PRIMEIROS_SOCORROS', 'SORO_FISIOLOGICO']",Soro Fisiologico Ever Care 500ml Primeiros Socorros Embalagem 500ml SAUDE_E_BEM_ESTAR PRIMEIROS_SOCORROS SORO_FISIOLOGICO,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202303241426_yd2x901eufg.jpg']
c6f06148-2724-4484-a6ce-73971440d341,Repelente Extrême com Icaridina Aerosol Exposis 100ml,Cuidados com a Pele,Embalagem 100ml,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_PELE', 'REPELENTES']",Repelente Extrême com Icaridina Aerosol Exposis 100ml Cuidados com a Pele Embalagem 100ml BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_PELE REPELENTES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202305021336_lx9el089hm.jpg']
c0deb6c4-8fcb-4014-ae97-e50783157239,Coca Cola Zero Lata 350ml,Bebidas,Lata 350ml,"['MERCEARIA', 'BISCOITOS_SNACKS', 'BISCOITOS']",Coca Cola Zero Lata 350ml Bebidas Lata 350ml MERCEARIA BISCOITOS_SNACKS BISCOITOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202502140946_jfupizo4cik.png']
63779fad-756f-4900-8807-5f6d29e9d58d,Cenoura com Brigadeiro,Ovos de Colher,Bolo de Cenoura com Brigadeiro ao leite super cremoso  finalizado com brigadeiros boleados e farelos de bolo de cenoura.,"['ALIMENTOS_PREPARADOS', 'BOLOS_TORTAS_FONDUES', 'BOLOS']",Cenoura com Brigadeiro Ovos de Colher Bolo de Cenoura com Brigadeiro ao leite super cremoso  finalizado com brigadeiros boleados e farelos de bolo de cenoura. ALIMENTOS_PREPARADOS BOLOS_TORTAS_FONDUES BOLOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/db7fc659-ef87-4550-a89b-cee2d0315f95/202504201730_A1WA_.jpeg']
427d7027-9b7b-4a42-aa3c-83d22571790b,Kit Pop Shampoo 700ml + Condicionador 250ml + Perfume 120ml Pet Clean,Higiene e Limpeza,Kit 3un,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_CABELO', 'KITS_DE_SHAMPOO_CONDICIONADOR']",Kit Pop Shampoo 700ml + Condicionador 250ml + Perfume 120ml Pet Clean Higiene e Limpeza Kit 3un BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_CABELO KITS_DE_SHAMPOO_CONDICIONADOR,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200239_qrybcp35zr.jpg']
9b3cdcf2-5d61-4267-bcee-e852fc778c61,Ganadol 50g,Farmácia Veterinária,Embalagem 50g,"['PET', 'HIGIENE_LIMPEZA_PET', 'ACESSORIOS_BANHO_TOSA_PET']",Ganadol 50g Farmácia Veterinária Embalagem 50g PET HIGIENE_LIMPEZA_PET ACESSORIOS_BANHO_TOSA_PET,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202301301416_w2poqx6887.jpg']
dad3b555-0ab6-4c53-bbd1-df61cff6a979,Ração Vet Life Natural Gastro-Intestinal para Cães Adultos com Distúrbios Intestinais Farmina 2kg,Cães,Embalagem 2kg,"['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_CAES']",Ração Vet Life Natural Gastro-Intestinal para Cães Adultos com Distúrbios Intestinais Farmina 2kg Cães Embalagem 2kg PET RACAO_ALIMENTACAO ALIMENTACAO_CAES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202311300958_su7weh3kzid.jpg']
4414a6a8-01b6-4417-abfc-b31255ea411c,Tilápia a Moda,Pratos,"700 gramas de tilápia. Acompanha arroz, salada e purê
Serve 2 pessoas","['ALIMENTOS_PREPARADOS', 'PRATOS', 'PEIXES_FRUTOS_DO_MAR']","Tilápia a Moda Pratos 700 gramas de tilápia. Acompanha arroz, salada e purê
Serve 2 pessoas ALIMENTOS_PREPARADOS PRATOS PEIXES_FRUTOS_DO_MAR",[]
d960a385-30c1-4688-9e7c-5cdff9d4d5b0,Skimo picolé,Picolés Premiums,,"['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'SORVETES']",Skimo picolé Picolés Premiums ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS SORVETES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/dba64219-73c9-4bcc-ab69-b22f4d9eb78a/202411251713_4DYQ_i.jpg']
fe595fb2-a32d-479a-924b-30604dcdc194,Costela Geléião + porção individual + refri lata,*** Campeões de Vendas ***,"Pão brioche, hamburger costela 120g, queijo cheddar em fatia, geléia de pimenta queensberry e fatias de bacon.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Costela Geléião + porção individual + refri lata *** Campeões de Vendas *** Pão brioche, hamburger costela 120g, queijo cheddar em fatia, geléia de pimenta queensberry e fatias de bacon. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/dbb30e40-5fc1-4834-b07b-4e0adda8ccb3/202308091213_J63K_i.jpg']
31abe8cc-b71a-4a78-8345-17cc0e4c4879,Casquinha de Siri,Casquinha,,"['ALIMENTOS_PREPARADOS', 'OUTROS', 'OUTROS']",Casquinha de Siri Casquinha ALIMENTOS_PREPARADOS OUTROS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/dbe8e952-23da-41c3-801b-f82f9b85cf9b/202407171753_KM47_i.jpg']
de95b288-d6ba-4552-a7d2-9655412daf69,Alcatra do Agreste com Baião de Dois,Os Queridinhos e mais bem avaliados!,"Simples, diferente e surpreendente...tudo ao mesmo tempo!

Tiras de Carne (Miolo de Alcatra) regada com Melaço de Cana e Amendoim crocante, combrindo nosso conhecido Baião De Dois (arroz com feijão de corda verde, bacon, calabresa, carne seca, manteiga de garrafa, queijo coalho e toque de coentro)","['ALIMENTOS_PREPARADOS', 'PRATOS', 'BAIAO_DE_DOIS']","Alcatra do Agreste com Baião de Dois Os Queridinhos e mais bem avaliados! Simples, diferente e surpreendente...tudo ao mesmo tempo!

Tiras de Carne (Miolo de Alcatra) regada com Melaço de Cana e Amendoim crocante, combrindo nosso conhecido Baião De Dois (arroz com feijão de corda verde, bacon, calabresa, carne seca, manteiga de garrafa, queijo coalho e toque de coentro) ALIMENTOS_PREPARADOS PRATOS BAIAO_DE_DOIS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/dbf34578-7e87-4ae3-8fff-85a2526e7be9/202110121704_865D_i.jpg']
f87aeacc-bad8-4209-b813-4b303668a6da,Guaraná Xereta 2l,Bebidas,Garrafa 2l,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_GUARANA']",Guaraná Xereta 2l Bebidas Garrafa 2l BEBIDAS REFRIGERANTES REFRIGERANTE_GUARANA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200001_yc656sh20f.jpg']
1ebdf416-3a1e-4aa4-9093-cad94481d98f,Caesar Wrap Peq,Wraps Pequenos,"Frango grelhado, muçarela
de búfala, tomate, parmesão,
croutons da casa e alface.
(caso queira modificar seu wrap, se direcione para a categoria monte o seu wrap.)","['ALIMENTOS_PREPARADOS', 'CREPES_PANQUECAS_WRAPS_TAPIOCAS', 'WRAPS']","Caesar Wrap Peq Wraps Pequenos Frango grelhado, muçarela
de búfala, tomate, parmesão,
croutons da casa e alface.
(caso queira modificar seu wrap, se direcione para a categoria monte o seu wrap.) ALIMENTOS_PREPARADOS CREPES_PANQUECAS_WRAPS_TAPIOCAS WRAPS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/a11a7ca0-aac7-425a-b1eb-d1243dad1f4e/202007211402_Jd9r_c.jpg']
36e08677-1a5e-4e82-a6f9-12900e444a78,Outros,Bebidas,"Coca 600 ml $7,00
 Refrigerante Caçulinha 3,00
Itubaina 500 ml 5,00
Água 510 ml $ 3,00
Água 1,5 l 5,00
Água com gás $ 4,00","['BEBIDAS', 'AGUAS_AGUAS_DE_COCO', 'OUTROS']","Outros Bebidas Coca 600 ml $7,00
 Refrigerante Caçulinha 3,00
Itubaina 500 ml 5,00
Água 510 ml $ 3,00
Água 1,5 l 5,00
Água com gás $ 4,00 BEBIDAS AGUAS_AGUAS_DE_COCO OUTROS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/dc5c9a12-15d5-45b9-b013-704d402c3ac2/202310152222_0SFY_i.jpg']
d27a7505-97cd-4728-a3cc-7866a5f0c10a,Refrigerante Coca-Cola 2l,Bebidas,Garrafa 2l,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Refrigerante Coca-Cola 2l Bebidas Garrafa 2l BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202310060739_2vum0gqrxtj.jpg']
ccc0d3f5-b663-4c16-b12a-ffc838754259,Sanduíche Quente de Frango Desfiado,Lanches Saudáveis,"Frango desfiado, cream cheese, queijo mussarela, alface, rúcula, cebola roxa, tomate e molho no pão ciabatta
(355g)","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'SANDUICHES_NATURAIS']","Sanduíche Quente de Frango Desfiado Lanches Saudáveis Frango desfiado, cream cheese, queijo mussarela, alface, rúcula, cebola roxa, tomate e molho no pão ciabatta
(355g) ALIMENTOS_PREPARADOS SANDUICHES SANDUICHES_NATURAIS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/dcc700f8-364b-4a18-8b61-8b9ebf4b1967/202504261006_dv65ie1o2tj.png']
51da0e38-ba87-4b96-b2a4-250b11625e08,Coca-Cola zero 350ml,Bebidas,Coca-Cola zero 350ml,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Coca-Cola zero 350ml Bebidas Coca-Cola zero 350ml BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/dcdfe6c6-e4eb-4ae2-aea8-5b01d1d2f6e4/202006071817_Cotz_c.jpg']
c1cdb738-2c00-4fcb-ad3c-e9cc7ddd6a5c,Coca-Cola zero 2l,Bebidas,Coca-Cola zero 2l,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Coca-Cola zero 2l Bebidas Coca-Cola zero 2l BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/dcdfe6c6-e4eb-4ae2-aea8-5b01d1d2f6e4/202006071817_fCbE_c.jpg']
ebd63395-5e7a-4061-b1d7-f937f662b0e7,Feijoada completa média,Almoço,"Feijoada completa, acompanha arroz, couve, farofa, vinagrete, laranja e torresmo.

Acompanhamentos enviados separadamente, cada um em sua embalagem.","['ALIMENTOS_PREPARADOS', 'PRATOS', 'FEIJOADAS']","Feijoada completa média Almoço Feijoada completa, acompanha arroz, couve, farofa, vinagrete, laranja e torresmo.

Acompanhamentos enviados separadamente, cada um em sua embalagem. ALIMENTOS_PREPARADOS PRATOS FEIJOADAS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/dd647a2a-ecec-484a-b865-8cddfcd36873/202006022035_pa9M_a.jpg']
189599bb-f89e-473d-92e3-01a94437433e,"Vitanol a com 30g de Creme 0,5mg",Suplementos e Vitaminas,Unidade 1un,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_PELE', 'DERMOCOSMETICOS']","Vitanol a com 30g de Creme 0,5mg Suplementos e Vitaminas Unidade 1un BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_PELE DERMOCOSMETICOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202311131355_dtdbis1ptb4.jpg']
2b8c2b3b-2662-4a04-ad1e-5ecdc08ce369,Óleo Mineral Adv Farma com 100ml,Medicamentos,Caixa 100ml,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Óleo Mineral Adv Farma com 100ml Medicamentos Caixa 100ml SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210192244_84z9h5o5tvt.jpg']
58c2b39b-fa14-4d75-9694-2c5e60d7051c,Advil Ibuprofeno 400mg Caixa com 8 Cápsulas,Medicamentos,,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Advil Ibuprofeno 400mg Caixa com 8 Cápsulas Medicamentos SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202308161813_qu2nv7io43d.jpg']
76015b52-15b0-4899-9dbf-65edae05855f,Alisante Guanidina Regular Salon Line 218g,Cuidados com o Cabelo,Embalagem 218g,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_CABELO', 'HIDRATACAO_TRATAMENTO_CAPILAR']",Alisante Guanidina Regular Salon Line 218g Cuidados com o Cabelo Embalagem 218g BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_CABELO HIDRATACAO_TRATAMENTO_CAPILAR,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202203181245_6ufs2ohu4ip.jpg']
8df0a8d7-cc8a-45f6-9468-2fa4e22b5221,Diminut Libbs Caixa 21 Comprimidos Revestidos,Medicamentos,Caixa 21cpr,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Diminut Libbs Caixa 21 Comprimidos Revestidos Medicamentos Caixa 21cpr SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202308041742_2x5ox31vjs2.jpg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202308041742_axgqu1uxjnq.jpg']"
b4e4d65a-befd-450c-9870-5fb5fa417a4f,Adoçante Zero Cal Sucralose Embalagem 100ml 50% Na Segunda Embalagem,Conveniência,Embalagem 100ml,"['MERCEARIA', 'ACUCARES_ADOCANTES', 'ADOCANTE']",Adoçante Zero Cal Sucralose Embalagem 100ml 50% Na Segunda Embalagem Conveniência Embalagem 100ml MERCEARIA ACUCARES_ADOCANTES ADOCANTE,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210180217_yzrl4nddklc.jpg']
e8431d92-7cfb-45fe-ab4a-bd0ec185ec9b,Aerodini 100mcg/ Jato com 200 Doses 1 Tubo Aerossol,Medicamentos,Caixa 200 Doses,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Aerodini 100mcg/ Jato com 200 Doses 1 Tubo Aerossol Medicamentos Caixa 200 Doses SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411111757_r437mgkdsvb.png']
8378b4dd-f91a-41cf-af6f-731becfcc334,Água Crystal Sem Gás 500ml,Bebidas,,"['BEBIDAS', 'AGUAS_AGUAS_DE_COCO', 'AGUA_SEM_GAS']",Água Crystal Sem Gás 500ml Bebidas BEBIDAS AGUAS_AGUAS_DE_COCO AGUA_SEM_GAS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202410182258_dx3u1ko9wm4.png']
2a64820e-05a1-427d-b8d7-5c81d22b0051,Ração Úmida Sachê Carne Ao Molho para Cães Adultos de Raças Pequenas Pedigree 100g,Pet Shop,"• Refeição 100% Completa.
• Sem conservantes, sem corantes e sem aromas artificiais.
• Suculentos pedacinhos cozidos a vapor.
• Balanço ideal de fibras.
• Proporciona fezes firmes e fáceis de limpar.
• Pelo saudável: Contém Ômega 6 e Zinco.","['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_CAES']","Ração Úmida Sachê Carne Ao Molho para Cães Adultos de Raças Pequenas Pedigree 100g Pet Shop • Refeição 100% Completa.
• Sem conservantes, sem corantes e sem aromas artificiais.
• Suculentos pedacinhos cozidos a vapor.
• Balanço ideal de fibras.
• Proporciona fezes firmes e fáceis de limpar.
• Pelo saudável: Contém Ômega 6 e Zinco. PET RACAO_ALIMENTACAO ALIMENTACAO_CAES","['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411121544_jy2fygsasu.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411121544_txpi3zd9en.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411051541_m87y2tdgqui.png', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411051541_1zkyi80r5hdi.jpeg']"
1fc9a7d3-516d-4e2b-9f72-00f922aff3ee,Adicional - Strogonoff de Carne,Adicionais,,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'ESTROGONOFES']",Adicional - Strogonoff de Carne Adicionais ALIMENTOS_PREPARADOS PRATOS ESTROGONOFES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/de00e6f7-f6f6-438e-85cb-91fafc1c0095/202504080421_3538_.jpeg']
fdeed728-07f5-4233-878a-0ab10b07b986,Feijoada,Prato Do Dia,,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'FEIJOADAS']",Feijoada Prato Do Dia ALIMENTOS_PREPARADOS PRATOS FEIJOADAS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/de4157b9-ee34-48e0-a973-075a8185fdc3/202412281029_Y88N_i.jpg']
8c6e6205-26f2-4b80-87b2-d2a792a1c594,Farofa temperada da casa,Itens Adicionais,"Porção pequena de farofa temperada (farinha de mandioca, salsinha, alho e cebola, manteiga e azeite de dendê)","['MERCEARIA', 'FARINACEOS_AMIDO', 'FAROFA']","Farofa temperada da casa Itens Adicionais Porção pequena de farofa temperada (farinha de mandioca, salsinha, alho e cebola, manteiga e azeite de dendê) MERCEARIA FARINACEOS_AMIDO FAROFA",['https://static.ifood-static.com.br/image/upload/t_low/pratos/dec67d97-baa0-46c8-817f-ea3c8688d186/202501041603_7G26_i.jpg']
6a84c5f5-598b-4977-8419-437a26f30a1e,30 Salgados Fritos Mistos,Salgados Fritos,"30 deliciosos salgados do seu jeitinho; escolha os sabores e quantidades de cada um.
Obs: Acompanha um molho de pimenta de 30 ml

<<<<<<<<<>>>>>>>>>
coxinha bolinha de queijo croquete kibe salsicha presunto e queijo frango cupom taxa grátis promoção molho","['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'BOLINHOS_CROQUETES_RISOLES']","30 Salgados Fritos Mistos Salgados Fritos 30 deliciosos salgados do seu jeitinho; escolha os sabores e quantidades de cada um.
Obs: Acompanha um molho de pimenta de 30 ml

<<<<<<<<<>>>>>>>>>
coxinha bolinha de queijo croquete kibe salsicha presunto e queijo frango cupom taxa grátis promoção molho ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS BOLINHOS_CROQUETES_RISOLES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/def2c516-e610-4e5d-9118-231cdedaedca/202501251226_Q02J_i.jpg']
fac4ae17-0ecb-4981-ae58-70a671d05fa3,Executivo picanha grelhada.,Executivos,"Acompanha: arroz, tutu de feijão ou feijão, salada (alface, cenoura e tomate) e fritas.","['ALIMENTOS_PREPARADOS', 'PRATOS', 'CORTES_BOVINOS']","Executivo picanha grelhada. Executivos Acompanha: arroz, tutu de feijão ou feijão, salada (alface, cenoura e tomate) e fritas. ALIMENTOS_PREPARADOS PRATOS CORTES_BOVINOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/df279cff-adf8-4b93-a0d0-bab09832633b/202003131711_0ugs_i.jpg']
2bdc8c5b-f329-4a5c-b8b2-fa7924fb8724,Combo D Melt Crispy + Batata Peq + Coca-Cola 350 ml - (2x1) *Promo*,Pague 1 Leve 2 ( Promo 2x1 ),"Saboreie nosso Combo D Melt Crispy, que traz um suculento hambúrguer artesanal de costela, cuidadosamente pesando 100 g. Acompanha um generoso queijo do tipo cheddar melt, cebola crispy para um toque crocante, e um envolvente molho bbq. Tudo isso servido em um pão de brioche macio e fresco, com uma camada de maionese especial do chef. Para completar o combo, uma porção de batatas fritas sequinhas e uma Coca-Cola de 350 ml, gelada e refrescante. Uma refeição completa e deliciosa, perfeita para satisfazer os paladares mais exigentes!","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Combo D Melt Crispy + Batata Peq + Coca-Cola 350 ml - (2x1) *Promo* Pague 1 Leve 2 ( Promo 2x1 ) Saboreie nosso Combo D Melt Crispy, que traz um suculento hambúrguer artesanal de costela, cuidadosamente pesando 100 g. Acompanha um generoso queijo do tipo cheddar melt, cebola crispy para um toque crocante, e um envolvente molho bbq. Tudo isso servido em um pão de brioche macio e fresco, com uma camada de maionese especial do chef. Para completar o combo, uma porção de batatas fritas sequinhas e uma Coca-Cola de 350 ml, gelada e refrescante. Uma refeição completa e deliciosa, perfeita para satisfazer os paladares mais exigentes! ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/349cd15d-42f7-41a3-a86e-3aa8d8e17020/202304061259_M51R_i.jpg']
e787bcbb-f383-44e4-a105-9c2be3e6a31a,"Dog "" Duplo "" Tradicional Completo + Guaraná Antarctica",Promoções Imperdiveis,"Dog montado na bandeja, 2 salsichas , ketchup e mostarda, milho, batata palha, purê de Batata cremoso, deliciosa maionese temperada, Farofa de alho frito finalizando com azeitona temperada  

* Com todos ingredientes o Seu Hot Dog pesará aproximadamente 600g","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HOT_DOGS']","Dog "" Duplo "" Tradicional Completo + Guaraná Antarctica Promoções Imperdiveis Dog montado na bandeja, 2 salsichas , ketchup e mostarda, milho, batata palha, purê de Batata cremoso, deliciosa maionese temperada, Farofa de alho frito finalizando com azeitona temperada  

* Com todos ingredientes o Seu Hot Dog pesará aproximadamente 600g ALIMENTOS_PREPARADOS SANDUICHES HOT_DOGS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/df51cf0f-c091-4eb8-9003-b57aa5613b1c/202208181426_USB3_i.jpg']
0542a418-9c91-4e46-b296-676c1dd3ee57,Marmita Mista Tamanho M + Coca-Cola sem açúcar 350ml,Combo Coca Cola,"Arroz ,Feijão ,Macarrão ,Bife E Filé De Frango
1 Coca-Cola Zero 350ml","['ALIMENTOS_PREPARADOS', 'PRATOS', 'OUTROS']","Marmita Mista Tamanho M + Coca-Cola sem açúcar 350ml Combo Coca Cola Arroz ,Feijão ,Macarrão ,Bife E Filé De Frango
1 Coca-Cola Zero 350ml ALIMENTOS_PREPARADOS PRATOS OUTROS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/df5de15f-040c-4173-a9c4-3f8633f872fc/202502201647_G717_i.jpg']
6e60bc0a-94ec-4422-8b1a-2c6783d84234,Suco do Dia - Melancia 500ml,Suco do Dia e Saladinha de Frutas,Suco do Dia - Melancia 500ml,"['BEBIDAS', 'SUCOS_VITAMINAS_SMOOTHIES', 'SUCOS_VITAMINAS_SMOOTHIES']",Suco do Dia - Melancia 500ml Suco do Dia e Saladinha de Frutas Suco do Dia - Melancia 500ml BEBIDAS SUCOS_VITAMINAS_SMOOTHIES SUCOS_VITAMINAS_SMOOTHIES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/df69a8e6-892e-49bf-958b-922061a74d02/202504251350_anf0e2gnjto.png']
